,2022-11-27
455,@psbono21 @nypost there is a big difference. Biden shut down an investigation with U.S. support dollars and had a prosecutor fired. Hunter had 0 ZERO experience in the oil and gas industry yet got paid millions to do what? Kushner firm had a 2 billion dollar investment from the Saudis. Nice try!!
456,"@nathaliejacoby1 I don’t listen to Kanye and I try to avoid getting gas at Chevron, since they bought Texaco, which spilled millions of tons of oil in Ecuador and caused women to have vie h defects and animals in the Amazon rainforest to drown in oil."
457,@RachelReevesMP Did you miss the part where Scotland said they want to be independent?  The Gas/oil will go with them too
458,"@woe_tree @visegrad24 What will Russia do with those resources? Will they beg China to buy them for scraps? China is not stupid and will take advantage. Even today RU is selling with very slim margin, on verge of profitability. And they sell gas, oil in exchange for uniforms and infantry equipment 🤣"
459,"@KamalaHarris Climate crisis is the biggest lie in the world sweetie. The whole world already knows that. Oil and gas are renewable resources, and all the people who deal with them know that. Pack your climate crisis in your suitcase and leave!"
460,https://t.co/bGt92JljPI
461,Top markets with support level gaps … Coffee -4.8%  Natural Gas -4.8%  Heating Oil -9.5% https://t.co/zahuZvWz3u https://t.co/GMxVclpIJj
462,"@S0rceresscsgo @Noahpinion for sure,imagination;)oil/gas rised like x6 but cost of living didnt rise;) typical burger economist"
463,"@gchahal Don't be kidding yourself. Have you noticed how the oil and gas prices dropped? No big issues expected here, sorry."
464,"@Jitenitis @tina661014 They are threatening European and other countries that use Russian gas, whilst selling US gas to them at really high rates during an energy crisis. Like Ford and the US supplied truck engines and oil to the Nazis in WW2… they just have to profit regardless of morality."
465,"China builds turbines &amp; solar panels for the world - but doesn't use them. China's amazing economic miracle is from coal-oil-gas-hydro, some nuclear. Renewables play almost no part. China-India are exempt from the UN's carbon emissions fiasco. Western nations bow &amp; take the knee. https://t.co/gRNfMb5ZnS"
466,Neil  you are right . The Americans is doing a deal with the Government of Venezuela   somebody oil  sanctions will be lifted and  will be able to pumping   Oil and  natural gas . What is the British Government waiting for  . . Why don’t the don’t they do a deal With Iran  .
467,@AlexEpstein @1MarkMoss We are still oil and gas independent. You should state that first and then try and say your point. But your point only works if you don’t state that we are gas and oil independent. Man your sponsors just throwing stupid money must be. 🤷‍♂️🤦‍♂️
468,"@POTUS You are destroying capitalism, don't you think that picking winners and losers, with your executive orders against gas an oil over green energy is choosing. EV's over gasoline cars, banks w/esg over banks w/o, the market isn't dictating you are. FJB."
469,not only do oil companies suck i get my card stolen from their gas pumps literally all the time
470,@NikkiHaley Our county is on track to produce more oil and gas in 2022 than at any other time in our country’s history and Big Oil will report all-time record profits.  Stop letting politicians gaslight you folks.
471,"@Z4RQUON @StdenisKatie @PierrePoilievre Well, with Trudeau and the Liberals remaining in power, the climate plan will never be successful. Of course, I want the climate to be saved, but the cutting cold turkey with fossil fuels is making it worse. We should be moving to less polluting fossil fuels first,like oil &amp; gas,"
472,Strategy 'urgently needed' to address cybersecurity risks to oil and gas infrastructure: report https://t.co/HU3gWZIfLL via @JustTheNews
473,"@JasonON @Big_Worker @mattyglesias @BorisJohnson it could very well be the death knell for the uk as a whole as scottish independence - already a serious threat - is now back on the cards again, and they would take with them their oil and gas reserves in the north sea, and irish unification could happen too. truly astonishing."
474,@dayvonhiggins @BlackKnight10k Lol if ur complimentary bring our president please excise and I’m sorry but if you been watching too much fox sll say all fukinh day long gas we are exporting more oil man like whatever they say is OPPOSITE I don’t understand all I know think it’s uhh I lol fuk blow my brains out
475,"So England needs Scotland for: Hydro,Gas,Oil,Wind &amp; Wave Power, Water,Munitions dumping, Radio-active Waste dumping, War games,parking its rusting nuclear hulks,income tax,Talent.
Scotland needs England for what?
#YesScots
#ScottishIndependence 
#FreeIn23
https://t.co/NGIibgWygk https://t.co/ESCMkaol56"
476,"Still expecting crude oil to drop more. #WTI may touch 70 USD/barrel. That would be about the time Biden replenishes the #SPR $SPR. Chinese lockdowns distorting the energy market; gas prices, oil lower. Deflationary on the energy front, could cause inflation elsewhere. $qqq $spy"
477,"@dawoudalmajid @blackintheempir Negotiate what?! Should Ukraine have handed over Crimea and the Donbas with all their oil and gas fields, strategic ports and prime agricultural land in exchange for Russia not invading?!"
478,"Georgia voters?
Do you see that gas prices are going down?

It is due to Democrats' efforts. 
SEN. REV. WARNOCK is part of those efforts.

Herschel Walkers political party, Republicans, refused to work with Democrats b/c they get paid by oil copanies."
479,@ColoradoOilGas What’s more important to humanity…not oil/gas https://t.co/BAafO50wSj
480,"Columbia Oil and Gas Wells Fargo account and the new place
Check out Aaron's video! #TikTok https://t.co/1GTOWnvJlb"
481,"“If we have a call for nationwide protests against oil and gas exploration… it would be very, very significant in trying to stop the government from continuing with this oil and gas exploration.” - Christian Adams https://t.co/SyOK5FKWSN"
482,"So it seems like  a lot of people dont understand why Norway is considered to be the reliable choice when it comes to providing oil/gas to the EU, and why I think its important to not benefit from a war. just because its not 🇳🇴 that was invaded by a neighbor like Russia. 🇳🇴❤️🇺🇦 https://t.co/rV2AeKkRSJ"
483,@PhoenixAir5 @SamEnnes @AskMeLaterOn The elites hahaha I am far from elite and I want to preserve all energy oil and gas included so we all survive the next ice age!  They're all nothing but dopes!
484,@davidfrum #BidenWorstPresidentEver Destroyed the Worlds Equilibrium of oil + Natural gas &amp; has pushed the World into a recession + Transitory Inflation - ha 🤡 Complete Fools ! @Bundeskanzler @elonmusk @robreiner @TomCottonAR @Jim_Jordan @GOPLeader @SecYellen @LHSummers @BajpaiKanti @WSJ
485,"@HouseGOP By ""unleashing"", the GOP means eliminating environmental controls. BTW, oil production and natural gas production are up, way up, from May 2020 when the GOP held the White House."
486,"@Hedzer15 @LinxMark @RebelHeart529 @stephen_taylor Sure it is. It’s where the government favors certain industries which serve a purpose. I’d look at the Ford government relationship with developers, or the Alberta governments relationship with oil and gas. Both serve a political purpose (good or bad)."
487,"@Bammerr321 @Scott19490 @isaiahrmartin That is the dumbest response, we don’t get milk and eggs from China, our oil and gas is not from China our vehicles are not imported from China, your woke minded ignorance is astounding."
488,"@DMD8687 @NachoKitty00 @akafacehots @realDonaldTrump Biden is most certainly responsible for the rise in global energy costs. The USA could be entirely energy independent, AND be supply all of Europe with its oil and natural gas, but nope, Biden would rather hand that honor over to our enemies and watch the price skyrocket."
489,Biden Admin limits drilling for oil and gas in U.S. but just lifted sanctions so we can get oil from Venezuela?? What? ?
490,"Kawasaki Mule 4000/4010 (2015-2019) NEW Oil Gauge/Dipstick (Gas Engines) Replaces: 52005-0747 HRBH87E

https://t.co/2PINWYf5rB https://t.co/9rDrBn4zmp"
491,Top of old Gulf Oil Gas Pump https://t.co/0wEPXgTdMy
492,@MichaelCalifra I could have written so much more. I ran out of characters.  The Koch family alone…it’s not like the industry is  beleaguered. Oil and gas is one of the largest industries in the world.
493,"The financial market doesn't have to make assumptions about the interest rate policies of the ""developed"" world because the war in Ukraine is taking them to the hole because of gas and oil.  You guys are being selfish, yes!"
494,@TomFitton A moron making a moronic statement.  Oil and gas are here to stay.
495,"Columbia Oil and Gas Wells Fargo account and the new place
Check out Aaron's video! #TikTok https://t.co/1GTOWnMMnb"
496,"20FT 6AN 3/8"" Nylon Stainless Steel Braided CPE Oil Gas Fuel Line Universal SMNLRZQ

https://t.co/IuoNAw835F https://t.co/2adSlGMoCN"
497,"Biden eases Venezuela sanctions to aid talks between Maduro, opposition - KATU https://t.co/oJgkMUwuC7 https://t.co/hVvsyRxzJe"
498,"@iggipop01 @SenatorWicker @SenateGOP @POTUS What subsidies did Biden roll back?
https://t.co/40FTYqSTMr"
499,@gridnews Alternate energy sources: oil/gas. Also spurring the US to become a Energy Exporter. These negative results from Putin's failures place increased economic/financial pressures on Russian economy coupled with brutal crippling sanctions.
