,2022-11-26
443,@DrDinD @Khavren @bmeijen1 @stealthygeek @Tesla The credits are kind of like the tax breaks to oil and gas companies.
444,"The GOP forgot about gas prices after the election. The only remaining parry interested on governing did not. 

https://t.co/YVbp4Z63hp"
445,"@DanCrenshawTX Big Oil has chosen not to drill on their unused leases. 

In addition to millions of acres of idle leases that could be drilled, the oil and gas industry has nearly 7,600 approved, but unused, drilling permits on hand right here in the USA."
446,"Working to #CutMethane pollution from the oil &amp; gas industry is one of the most effective tools we have to #ActOnClimate. That's why @EPA's new proposal to #CutMethane is so important. It's time to finalize the strongest safeguards possible. #NoTimeToWaste
https://t.co/mozuStQk0J"
447,@WeAreCanProud Let's nationalize our oil and gas industry comrades.
448,"@Telegraph And climate activists are pushing for us to stop producing and selling oil/gas.
Think about it for a second.
What do you think the outcome would be if Russia, Iran and China have control over the energy supply of Western countries?

I mean, really take the time to think about it"
449,"@IuliiaMendel -
...and the NATO Supremacists said, ""Let us make the SLAVes (Ukrainians and Russians, of a single root) fight each other like gladiators, so that we may control, once again, the price of gas and oil."" ⛽ ⛽ ⛽ 
-
https://t.co/VhHWgjeuh2"
450,@ProjectLincoln Trump had cheap gas oil less unemployment more jobs and no wars
451,"@GeraldKutney 😳😳Canada, Jerry. Even Canada knows it's a hoax, Jerry.

""Canada won’t agree to add language calling for the phase-out of all fossil fuels – including oil and gas...at COP27...""
https://t.co/5QBTwrRsJf

@DawnTJ90 
@KeillerDon"
452,"@PLAOpsOSINT 11 day is only for gas,oil is 120 days and food is 90-180 days. https://t.co/woKd2x9idj"
453,"@Redneckscouser @burnshorts123 @GrayTendo @StonkDoc @bent_krockman @Tiggersdad2 @JasonLu92687297 @stockboynick @_jeff_irons Here's a challenge for anyone confident enough in their oil &amp; gas valuation abilities to say what $MMTLP's assets are worth.

Read this presentation (snippet below) and weigh in on how much you think that company is worth.  Doubt many will dare.

https://t.co/PJBgQzD6tO

$MMTLP https://t.co/v1PXQ4APCm"
454,"Because Georgia, like the rest of the country, can use a break, from, GAS, HEATING OIL, CRIME, IMMEGRATION, TRILLIONS OF DOLLARS UNACCOUNTED FOR, CORRUPTION, FENTANYL https://t.co/5umNCoc4YA"
455,"@vtchakarova After the war took place, german government wanted to put all the blame on India for oil purchases so that they can hide ,what they have bought from russia but you know #RealPolitik hit them hard.
Till now, they are still buying russian oil and gas from other countries."
456,@TweetsbyCoachP Oil prices have dropped why aren’t gas prices
457,@SimonClarkeMP @Telegraph No brainier unless you have a vested interest in oil and gas I’m sure the turbine tax will follow and local grids outlawed
458,"#Surgutneftegaz is engaged in prospecting, exploration and production of #hydrocarbons in three #oil and #gas provinces of #Russia - West Siberian, East Siberian and Timano-Pechora provinces. To know more: https://t.co/2Y0jmXBNW7"
459,"@Curtislowe1776 @hrieniets @FoxNews @TuckerCarlson He claims Baden’s global warming policies are the main driver, yet the Biden admin has provided more oil/gas leases in 2 years than the Trump admin did in 4. He’s lying and laughing at you for believing his BS."
460,"@HCWestman @maxfawcett Clown🤡 they get royalties, gas, BC hydro sales, oil, forestry."
461,"@SenBobCasey @POTUS Bob Casey’s way of saying natural gas,heating oil, electric, gas, and diesel will all cost much more.   Looking forward to my heating bills this winter being double.  Thanks Bob."
462,"@shuvmajumdar @UnevenStevenCA @JustinTrudeau Trudeau brought his mother and in-laws to the State Dinner with Obama, but not his energy minister. Promoting the Canadian oil and gas industry has never been a priority for him."
463,"The principal pipe or conduit in a system for conveying water, gas, oil, or other utility https://t.co/eKuqendFhO"
464,"@RachelNotley We've seen what you do. 
WEVE SEEN WHAT YOU THINK OF OUR NURSES... 
Kill COAL
KILL GAS &amp; OIL. https://t.co/0c250oXvOc"
465,Some stoves are oil burners; others are gas burners  https://t.co/B5AChGIpl7
466,"Anti-war organization World Beyond War showed an interactive map with US military bases around the world. 

The highest concentration of bases is observed in areas of oil and gas fields.

 @TrFormer 💤 https://t.co/UPZBM3hTO6"
467,"Not in Bidens plan. Private sector: Plugging oil and gas wells.(93,530 jobs). Electric truck driver.(1.3 million jobs). Electric vehicle mechanic.(620,110 jobs). Retro fitting homes and commercial buildings(4.43 million jobs). Water treatment supervisor. (419,380 jobs)."
468,"@RBReich If Biden allowed more exploration, permitting and drilling, gas and oil supply would increase —and prices would drop. 

Prices are determined by supply, as with any commodity. Not Oil companies."
469,@RhonddaBryant Because the more onshore wind power is delayed by them the more oil and gas companies continue to make their huge profits. ( Feeding large amounts of kickback into  Tory  funds!)
470,@LesMB1 @EDenhoff Oil and gas revenue is worked into the equalization formula. But I do agree that there was a lot of money squandered.
471,"@FoxNews @TuckerCarlson The Biden admin has provided more oil and gas leases in 2 years than the Trump admin did in 4. Fucker knows this, he thinks his audience is too ignorant to know it as well. That’s why Fox defends him in court stating no one really takes him seriously."
472,"@JackPosobiec And, Mr. Musk, for your information, nothing is more conventionally leftist than woke-ness at all cost: Damn the negative results &amp; outcomes, ideology must prevail!

US oil/gas, San Fran Elections Chief, historical statues &amp; military base names, etc. Wasteful, unnecessary, dumb."
473,@AlokSharma_RDG Glad to see there’s still one conservative with their head screwed on. You being removed from cabinet reinforces that the tories are just in it for themselves and their oil and gas donors. Shameful party that needs to go away and reinvent itself as a party that serves the people.
474,@cp9082 @maxfawcett They love to suck and blow when it comes to oil and gas don't they?
475,@Lancegooden The funniest part about when they bring up the Keystone pipeline is the absolute refusal to understand that it doesn’t and would never produce oil that we could even use for gas. Besides Canada owning it. It carries cheap tar sand oil that is uselessfor our gasoline.
476,"The principal pipe or conduit in a system for conveying water, gas, oil, or other utility https://t.co/6yHEKQaTdt"
477,"@ParkerKnowsIt @stillgray Good old British blind trust that government will deliver!😄  They don't have money to import.  In fact, the UK has just budgeted ₤20 billion to dismantle North Sea oil rigs and sell them for scrap.  The oil and gas is mostly depleted."
478,"5 Ways To Cut Oil &amp; Gas Use Through Clean Transportation (Video)

There’s never been a better time to reduce reliance on fossil fuels. Oil and gas prices are skyrocketing as a result of Russia’s invasion of Ukraine, with gas prices exceeding $4 a gallo https://t.co/ZBdYJdhDLV"
479,"@theJagmeetSingh You want to lower heating bills and at the same time support carbon tax increase, voting against new gas and oil pipelines?  Spending more money and lower taxes? Is this a joke or election is approaching?"
480,"the problem of terrifying moral complacency - https://t.co/N9ZhWdflHL  ""at what point does enabling the exploitation of coal, oil and gas resources – through exploration, mining, direct use or export – embody culpable moral complacency?"" #auspol"
481,"@dfblush72 @EDenhoff Oil revenue is oil revenue, the Alberta government has squandered billions of dollars of “provincial” gas and oil revenue, nothing to do with equalization which is managed at the Federal level. How’s that “Alberta Heritage Fund” doing?"
482,@SwiftinMASS @Rob_Lipsey @RBReich https://t.co/Up7T8psQsH
483,"@AnnieForTruth 1/2 
I DO! And as a young man of 'thirteen' I remember RUNNING to the pumps to PUMP that gas for a customer whom IF I DIDN'T 'simply ask' if I could check the oil, and tire pressure AND wash the windshield, could THEN 'get his purchase free'. The SUPERTEST Service Station policy. https://t.co/sRRll3cTI1"
484,"@jordanbpeterson Or… and this is just a thought, the Russian conflict has real consequences on neighboring countries who spent the last 2 decades building an addiction to its oil and gas. Wonder why Ukraine is not on that graph."
485,@theJagmeetSingh What for the gst matter if you keep jacking up the carbon tax? Not to mention if you really wanted affordable energy for people you wouldn’t be constantly attacking oil and gas.
486,"@stealthsteve360 @Gerimasters @RepJeffries Since Biden took office which is 2020, you said 2019 and you were wrong. Gas prices fell to 1.50 due to a global pandemic. All oil companies suffered losses because no one was using gas while on lockdown."
487,"Build DAMS,BARAGES,RESERVOIRS&amp; Lay CANALS to ALL VILLAGES to Provide RIVERS FERTILE Water to ALL FARMERS of INDIA and Recharge Ground Water and Produce Hydro Power 

Produce GAS OIL GOLD DIAMONDS PLATINUM SILVER COPPER NICKEL MicroChips Rockets Robots Drones https://t.co/fGD6ZyW4bd"
488,"What planet are you on? The Conservatives have been fighting for years to remove carbon taxes and build pipelines instead of useless wind and solar, which when combined are the reasons why home heating bills, from oil and gas to electric are so huge! https://t.co/wfgL5aWYto"
489,@AlexKokcharov @andersostlund This is as plausible as the CIA going to liquidate Trudeau in order to get their hands on the Canadian oil and gas.
490,"@bjames280961 @AlexEpstein 1/3 Because virtually all of the 195 nations on Earth have signed and ratified the Paris agreement that will inevitably lead to Big Fossil Fuel's main products (oil, gas, coal) being almost eliminated from substantial usage. Why would they go into a new market (renewables),"
491,"@JoeFlanagan1984 @Sums_World @MayorofLondon I'm not doing that &amp; the name's Iain.
Of course there will be poor and rich people wedded to their polluting old gas &amp; oil guzzlers, but give me a break a few hundred quid at the least for a small petrol
My own daily is 16 years old and compliant, cost under a grand 4 years ago"
492,"@piotrsmolinski2 @RduchMichael @oryxspioenkop Shut up, you fucking hypocrite. Poland was at least as dependent on Russian fossil fuels like Germany in 2020.
Don't pretend as if Poland didn't happily send money to Russia.
https://t.co/UM07totWzy"
493,"@robreiner -
...and the NATO Supremacists said, ""Let us make the SLAVes (Ukrainians and Russians, of a single root) fight each other like gladiators, so that we may control, once again, the price of gas and oil."" ⛽ ⛽ ⛽ 
-
https://t.co/VhHWgjf26A"
494,"@onlypaulgilbert @Tendar As I said russia will lose. Not because it's the designated enemy but because it has no capacity to actually win. Money, weapons, trained troops and loyalty are all drying up.

Moscow is a long way from her oil &amp; gas fields. Internal security is crumbling."
495,"@RBReich God damn,that was Carter administration, if you decrease the supply of anything, the price goes up-period. bidens executive orders against gas an oil companies reduced the supply. Undo the executive orders, unleash American energy, inflation, prices go down."
496,"@critithinkstar @nycjim I know, like they don't have any manufacturing in Russia just oil, gas and vodka"
497,"@vonderleyen @ZelenskyyUa @EU_Commission -
...and the NATO Supremacists said, ""Let us make the SLAVes (Ukrainians and Russians, of a single root) fight each other like gladiators, so that we may control, once again, the price of gas and oil."" ⛽ ⛽ ⛽ 
-
https://t.co/VhHWgjf26A"
498,"@JackGillPCWest @Christi90711921 @GOP Completely true about US oil and gas production, also true about Saudi Arabia reducing production to drive oil prices higher.  Guess who asked them to do it and why. https://t.co/DqbBHg1Msw"
499,"Free energy magnetic motors are real. But the oligarchy imposes oil, gas, nuclear power on us to ruin us and ensure our dependence and enslavement.

Example with this Japanese concept.
Join the Free Energy group here: https://t.co/5k6oGVy7DL"
