,2022-11-28
463,@BBCScotlandNews Scotland seeks clarity on where the £billions of its oil and gas money went.
464,"@PSOE @nasholop @malagahoy_es Pues yo vivo en España peor que, antes de la llegada de Pedro Sánchez. No me llega el sueldo. No puedo pagar el gas oil a 1.90€. No puedo pagar la luz y el gas. La comida por la nubes. Tengo miedo a que apuñalen a mis hijos. Bandas por las calles.Los violadores salen a la calle."
465,California Energy Commission will hold a hearing on Tuesday on gas price spikes. Documents provided by the CEC show major oil companies operating in California have rejected invitations to participate.
466,#USA plans to offer hundreds of acre miles off the #Alaskan coast for new #oil and #gas drilling next month. 🤦🏻‍♀️ https://t.co/zjawZ4SEKu
467,"@GavinNewsom You have clearly stated you're at war with oil, why would they participate in your shenanigans? Also, who cares (according to you) since you are banning gas power? Isn't this a 'good thing' for your agenda?

Can't have it both ways, slick. Gas is about 2.60 in Texas. Weird."
468,"@Shadesofgray33 @elonmusk @TheRabbitHole84 I feel sorry for you 😂 no I was busy. And I have Multiple sorted if income and multiple sources of cash flow investments and property, I do software development as a hobby and am involved in oil and gas. Your just a fat sad reject with nothing going on in your life 🥲😄 https://t.co/NSPQshDQav"
469,"@TedNugent Now do OPEC and all the big oil companies artificially inflating oil and gas prices. 

#tednugentsucks"
470,"@LetsGreenCA If Big Oil includes natural gas, then we should *definitely* continue running Diablo Canyon. Indefinitely! (5yr extension won’t put a dent in our 50% natural gas-fired electricity, esp if we hope to electrify transportation &amp; homes, not to mention industry, desalination &amp; H2) ⚛️"
471,"@garethlkr @TonyClimate Oil and gas powers the world's production and living.

so, what exactly is bougt and sold in the 'carbon trading market' ? 

btw, still unsure what exactly you are trying to say here"
472,"@TonyaS2005 @Brandyk73 @prpcountry @POTUS There’s no doubt that gas prices have spiked internationally, nationally and in California in 2021. The increases have been driven by a complex array of global economic factors, notably including increases in the price of crude oil."
473,"@nytimes Saying again.  Congress needs to act this week.  Rail moves fuel oil, nat. gas, ind. volatile chems and food.   None of these producers will ship after Friday unless assured arrive at dest. before 12/9."
474,@glasshalffulls @PoliticsPollss @PaoliMichele By which time we will have developed other technologies too. We can't continue with ditty finite oil and gas!
475,@samajp32 @CrimsonCreamNIL @OU_Football @Jeremiah_hall27 @RyanBroyles How about I keep paying money for gasoline that lines the pockets of rich OU donors in the oil and gas industry. Then the rich donors can give that money to NIL.
476,@CarignanAbreu @JLeon223 @TypeACommentary @MasterStare @FoxNews Energy Independence does not mean we don't import oil and gas. It means we are net exporters (we export more than we import). The US consumes about 19 million barrels per day. So we have always imported some. But we became net exporters for the first time in 75 years under Trump.
477,"@POTUS Gas prices ⬆️
Food prices ⬆️
Heating oil ⬆️
Inflation ⬆️
Electricity ⬆️
Manufacturing cost ⬆️
Where is the progress moron ??????"
478,"Oil And Gas Exploration: How Long Does It Take To Drill An Oil Well LSNAYNB

https://t.co/Agcs6jgg4q https://t.co/aKaodYLQYU"
479,"@townhallcom Yeah... Let's buy and drill dirty oil from around the World 🌎 instead of getting clean oil from right here at home 😂 80%of electricity is made from oil,coal and natural gas... you Woke fools need to go back to bed."
480,"destructive, and ineffective for anything considered to be constructive.
2️⃣ We should return to energy independence with the resources right under our feet. We have enough oil, natural gas, LNG, and coal to be the top 5 exporter in all of these areas.
⤵️"
481,The Interior Department has proposed rules to limit methane leaks from oil and gas drilling on public lands. https://t.co/KdkM7yhetB
482,"@WhiteHouse I don't know, I'm still paying more for gas than I did when  Trump was in office, and he wasn't going around the world begging middle eastern countries to sell us more oil to look better for midterms. China and India are the worlds biggest polluters."
483,"@HouseGOP The Republicans literally voted against price gouging at the gas pumps… And we know that the oil companies are not even drilling on all the land already allotted to them.

We are paying attention."
484,@ProudElephantUS Don't care about impeachment at this point. Want border secured. Oil and gas being produced. National open carry. Death penalty reinstated. Repeal of passed bills in the last two years. Ukraine monies and weapons support STOPPED. Then impeachment can be considered.
485,@ParikPatelCFA Coz Qatar has Gas not Oil 😂
486,"@GBNEWS You have to be retarded to swallow this shit. Coal, oil and gas are in abundance for centuries in our own territory. The technology to replace them does not exist . We have more than enough time to find solutions without creating misery on the back of this stupid bullshit"
487,@mx19smom @HouseGOP The same regulations were there under the Trump administration. It’s hard to argue regulations are halting production when we’ve seen a consistent rise in US energy production. Only 6% of oil executives say regulators are hampering production. https://t.co/6VYlk7Q1mA
488,"@FuturamaKing @bbydrvr @elonmusk @paulg @kimbal True, but not near as safe, cheap, or reliable as wind, geothermal, or solar which is what it is really competing with.  Oil and gas are already on their way out regardless of nuclear."
489,"@EA2MPT @GavinNewsom Here in LA, 0.02% of our electricity is produced from oil, so it would take about one teaspoon of oil to fully charge an EV battery because most of our electricity comes from other sources. Our leading sources of electric generation are natural gas, hydro, and solar."
490,"@TrickyD06240545 @KyivIndependent Except they no longer buy 🇷🇺 gas and coal and oil imports, like everything else, got significantly reduced. Also don't forget that they already provided air defense consisting of MANPADS (Stinger &amp; Strela), 1 of 4 medium range batteries (IRIS-T SLM) and 30 SPAAG (Gepard)."
491,"Biden like Trudeau attacks North American oil and gas while supporting and buying foreign conflict oil? They destroy energy security and independence, while it's own citizens go hungry,cold and broke? Putin gets rich? Release the Biden documents,investigate corrupt Trudeau! https://t.co/VikptdzzlA"
492,"@Knesix OT for Jesus: Biden is working very hard to ruin the US, isn’t he? Telling Chevron they can produce PDVSA’s oil and gas for them and only pay pennies? I’m losing my brain Haven’t they been there before?"
493,"@POTUS Aside from the fact that none of the projects have permission to procede, it sounds better than it is.  What about energy prices?  Heating oil, natural gas, electricity, diesel fuel, all higher.  Now Venezuelan oil???  Good.  Send jobs to Venezuela..."
494,@JDCocchiarella Sound a bit Socialist to me! Tax the Big Oil and the price of Gas gets higher. The people just pay more for the stuff they buy. The Democrats get rich off the backs of the poor. Democrats run the plantation. Republicans are the ones who freed the Slaves.
495,"@jeremycorbyn In the late 50s , my grandma still had oil lamps, and my mates house, had no leccy, only gas lighting."
496,@Nottodaymydear1 @GMB @officialbarnesy In that case the UK along with Western nations should also boycott Qatari oil and gas (and others) shouldn't they? Instead the UK government has welcomed their investments and they are helping with energy infrastructure ultimately strengthening our energy security.
497,US oil prices hit lowest level in nearly a year. Gas is down 6% in a month https://t.co/rkdt7yB6xp
498,"And the idiots wants to shut down our fossil fuel, oil , and gas, during a massive storm ! https://t.co/P2Zg3eFu1W"
499,@SPKolten @bbydrvr @elonmusk @paulg @kimbal It’s safer then oil and gas
