,2022-12-02
4937,"@tedcruz I agree, but what about Joe Biden's war on American oil and gas?"
4938,@MikeHudema How many people do you want to kill? Getting off fossil fuels rapidly will kill people. Going back to whale oil for heating will destroy the whales. Using natural gas will not.
4939,"Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) menerima penghargaan pada acara 3rd International Convention on Indonesian Upstream Oil and Gas 2022, yang diadakan di Bali Nusa Dua Convention Center, Provinsi Bali, 
 https://t.co/jEvG3k4fjU https://t.co/eLIsz6kRl4"
4940,@calgaryherald Cheater Chahal clearly puts Justin Trudeau's plans to destroy our oil &amp; gas industry ahead of the economic interests of the city he is elected  to represent. Shameful.
4941,@wholeso24964934 @jfiliatrault Do you know anyone who received CERB or a business that received CEWS?  Subsidies for oil &amp; gas companies? How about building a pipeline? Not to mention Armed Forces bases and RCMP.  How about National parks?  Is Alberta prepared to take all of that on? Good luck with that.
4942,@acoyne Trudeaus already done that with him anti oil and natural gas policies but you give him a  free ride. Are you paid by the Liberal government to post this garbage??
4943,"@bdllhmmdly13 If you cut off oil and gas you’ll be back to the stone age drinking camel piss. From where you think you got your salary, dummy? 😂"
4944,"@Anthony60957284 @SenWarren He didn't sale them out. A rail strike would hurt us all, not just the railroad owners. It is like if oil producers refused to sale gas.  Billions would be hurt, not just the oil companies. The Government has to stop this to protect all of us. But a compromise was made."
4945,"Fraction Mining AMA: Proof Of Work Mining Powered By Oil Well Flare Gas 🔥

I interviewed Alexander Bannister about @FractionMining, a US-based business that will use flare gas from #oil wells in the US and Canada to mine proof of work protocols #NFT

https://t.co/8fL16ntKki https://t.co/9FKHT8mRxT"
4946,"@amyklobuchar Better still would be US energy independence with cleaner/cheaper/faster American oil and gas, as compared to @TheDemocrats promoting dictatorships like Venezuela, Iran and the ME."
4947,"@andycwest Potentials:
CPI surprise?
Hawkish Fed SEP?
Oil prices rip on China reopen and SPR release ending?
Further industrial shutdowns across EU due to tighter gas rationing?
Big round of secondary offerings at deep discounts exhaust demand?
Short covering exhausts?"
4948,"While Europeans have been protesting the world cup in Qatar, their governments have been signing energy deals with Qatar to replace Russian gas. Can't stand Qatar hosting the world cup but totally love Qatari oil and gas. The hypocrisy."
4949,@RepHoulahan Putin is reponsible for high oil and gas prices in US.
4950,"Once again here. Think it’s time to short inflation trade (oil, gas, ferts, etc) and look for ways to pile into PMs. https://t.co/JIhLyjIfCG"
4951,"@MattH_4America I'll bet if you polled Americans on this, 80% would not be in favor of getting rid of oil and gas completely.  Yet, it will still more than likely happen."
4952,@JennyKwanBC Thank you for being a champion for this cause. These emissions caps are critical steps toward a liveable future. The oil &amp; gas sector must do their part.
4953,@POTUS Stop helping other countries esp communists.  US produced oil and gas are the cleanest in the world!
4954,@mailboxmoney6 Best fix to shut them all up is to stop drilling and producing all oil and gas for a week.   Fucking chaos would ensue followed by a bunch of grandstanding speeches to which we reply. Stfu and sit you bitch asses down
4955,"@drrickg Where there are sanctions on Russian and Venezuela oil, so that is part of the global supply issue.

https://t.co/EJYKeetnIr

Oil is a global commodity, so the oil in the US is bought and sold at a global price.

That is why the US is exporting so much oil, gas and diesel."
4956,"ACE Enexor, Inc. (ACEX), the oil and gas exploration and production unit of the Ayala Group has changed its name to ENEX Energy Corp. to highlight the company’s focus on energy transition. @UTradePH"
4957,"@Markieburgh @Steigerworld You did the right thing.
I mean, Biden shutting down pipelines and putting heavy restrictions on the gas and oil industries have enhanced oil production. Every idiot knows that. Right, idiot?"
4958,"@UnimpressedTX @jason_howerton @GregAbbott_TX Gee, I dunno. Wait . . . Maybe its aversion to oil and gas? That’s a distinct possibility."
4959,"@LouDobbs @gatewaypundit First the Russians did it, then when nobody bought that s**t, now Biden blames US Taxpayers for his Inflation, really caused by his incompetence in shutting down oil &amp; gas Industry."
4960,@NoLieWithBTC Absolutely! Just like oil companies raising gas to influence the election for the GOP. Dropped as soon as election was over.
4961,@WEXITBarbie @RachelNotley @albertaNDP Notley’s so hot under the collar right now she doesn’t need oil and gas to help warm herself. Lol
4962,"Out of total 17 employment categories in #Natuna, oil &amp; gas is the main contributor (70%). Followed by agriculture, forestry, and fisheries category (12.3%). Throughout 2021, agriculture, forestry and fisheries grew by 1.63%. What will 2022's trends show? #SustainableInvestment https://t.co/HTuJcC41g1"
4963,"@jordanbpeterson When bidden killed the keystone pipeline and froze new drilling for oil and gas in America he played right into Russian hands,  2years later,  that project that would've opened up America as a oil &amp; gas exporter and we could've easily made up the deficit fuel Europe needs"
4964,"@acoyne Unlike the bills attacking oil &amp; gas, the Feds anti oil stance, the carbon tax etc which have no impact on investment?"
4965,"@jordanbpeterson Just stop being a cunt. We should be making the most of gas, oil and coal to help us transition into a cleaner way of doing things, if fossil fuel suddenly stopped out technology and way of life stops. I dont fancey that and im pretty sure these  enviro apes dont either."
4966,@FoxNews Well we are splurging at the gas pumps that is due to Bidens executive orders he signed within days after taking office limiting oil production.
4967,"@ChuckGrassley diesel prices here are dropping as are gas prices, despite gop voting against any attempt to tax or otherwise the record high profits of oil companies.  sorry chuck i know you hate to see things getting better before trump can be reinstated as emperor for life."
4968,@ChadFilbert @POTUS Did you notice how the gas prices went down so much after the election? How about you contact your GOP congressmen; tell them to contact the oil companies to say thank you for their inflated gas prices during the election...since it raised the cost of EVERYTHING...for votes.
4969,@RepMGS Putin is reponsible for high oil and gas prices in US.
4970,@thehill BURNEY THE UNIONS SHOULD MAKE BIDEN GIVE ALL PERMITS FOR PIPELINE PUMPING FRACKING COAL GAS OIL IN 24 HRS LIKE CHEVRON. OR WALK. BIDENS WORD IS NG SO GET PERMITS IN HAND.
4971,"Imagine what America will look like if they are successful and ""rid ourselves of oil and gas"" like they have vowed to do?"
4972,"@liberal_party @SousaCharles @JustinTrudeau - Get rid of Internet Censorship Bill C11 

- Get rid of the Carbon Tax 

- No more Lockdowns and Mandates 

- Prioritize Canadian Gas and Oil

- Get spending under control 

- No BillC21"
4973,@CarignanAbreu @JM55583188 @real_defender @POTUS He didnt cut oil productions in the U.S. making it cheaper for us! Biden stopped the pipeline. That caused higher prices. Look at a chart and tell me when gas jumped high. I'll wait.
4974,@SenJohnKennedy Gas is around $3 a gallon everywhere now. Biden is producing 12 million barrels of oil a day. That’s high. And he’s replenishing our reserves at fixed prices. Oil companies aren’t using the thousands of drilling permits they already have. Guess why.
4975,Gas is around $3 a gallon everywhere now. Biden is producing 12 million barrels of oil a day. That’s high. And he’s replenishing our reserves at fixed prices. Oil companies aren’t using the thousands of drilling permits they already have. Guess why. https://t.co/sErnvgGXdG
4976,"#exxon speaks about 11 bln Bbls of equivalent resources (oil+gas), not reserves. Proven Reserves are ~1/3 of claimed resources. Once you subtract the gas you end up with oil proven reserves in the range of 3 to 4 billion barrels only for tiny #guyana #OOTT https://t.co/EizwGjAq54 https://t.co/mXWC2rSYF4"
4977,"https://t.co/0BgFe2R8VS On Turning 80 
On Turning 80
Commentary
“Our days ma... # https://t.co/qmZk6eNvyj"
4978,"@BillCassidy There are 1000s of unused oil leases. Permits to drill not being utilized. We export more oil from fracking than we import. Gas prices are falling. We're at 90+% of refining capacity anyway, so more oil wouldn't mean more refining into gas. This is a ridiculous argument"
4979,"To protect environment, if you are engaged in horizontal directional drilling engineering, onshore and offshore projects, telecommunication, gas and oil projects, maybe you could choose our mud pumps and drilling tools for your business, which could save your money and time.
#HDD https://t.co/qwtyVpLdyp"
4980,"Reposted from @kementerian.atrbpn Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) menerima penghargaan pada acara 3rd International Convention on Indonesian Upstream Oil and Gas 2022, yang diadakan di Bali Nusa Dua Convention Center, Provinsi Bali https://t.co/3syzjuaT1p"
4981,"Woodside is still very much an oil and gas focused major, but it also has some big hydrogen projects in the works. #oil #gas #renewableenergy #hydrogen $woodside https://t.co/MQU7DXRqi0"
4982,"Wow, Canada needs to stop being such a bad actor (Trudeau🤮) in the world. 
Canadian governments commit genocide at home for gas &amp; oil cabal and they are complicit in  genocide in Africa for mining companies...pls read the article #genocide #CAN #canpoli #Rwanda #DRC https://t.co/EFXjX9lYk9"
4983,"@CNN Classic example of media manipulating facts. 
What it says is indeed true, but it neglects to comment on how far price/gl had risen since Biden took office and declared war on the oil &amp; gas industry."
4984,@RepMcGovern @POTUS Gas prices are artificially falling due to use of strategic oil reserves to influence the elections. When reserves get low then gas prices may double or triple.
4985,"FrZsIpka Upgrade Fuel Hose Line,4AN CPE/NBR Rubber Stainless steel Braided Fuel Hose,Oil Gas Cooler Fuel Line,1/4"" Transmissi 0UMDKY1

https://t.co/vN7G0x4XOy https://t.co/UOpMHpMSv0"
4986,"The principal pipe or conduit in a system for conveying water, gas, oil, or other utility https://t.co/Kuha1De7sj"
4987,@lara_korte They should have asked: Do you believe that taxing oil companies will lead gas prices to lower? Because that’s what this issue is about.
4988,"After years of legal wrangling, the company f/k/a Cabot Oil &amp; Gas agreed to plead no contest to 15 criminal violations of state environmental laws and pay nearly $16.3 million for the construction of a new public water supply for Dimock. https://t.co/hTDILgh8rH via @truthout"
4989,Ottawa approves TC Energy expansion of NOVA gas pipeline system in Alberta https://t.co/8KWhJ9tA3Z
4990,"Yes. Same as w voting against stopping oil &amp; gas price gouging, alleviating the baby formula shortage, lowering rx costs, veteran benefits, lowering housing costs etc https://t.co/GdFyNbaza4"
4991,"#sharemarket 🇮🇳 touched a new 📈 all-time high🚀 yet again on #Thursday  1st day of the last month of the year 🔥

Metal, IT, media  &amp; #realty  #stocks  performed the best, While;  #FMCG , auto and  Oil &amp; gas stocks performed worst.

Follow us..👉🏿@WazirSecurities🏃"
4992,"Airsoft Magazine Propane Green Gas Refilling Charging Adapter Adaptor with Silicone Oil Port SYGPXRN

https://t.co/bCj4s8Bklt https://t.co/ZAnQTqQDTg"
4993,@tastopher @RageAxon @JamesBradleyCA @elonmusk Hahahahaha you mean like Biden banning oil drilling on US soil and becoming reliant on opec again which cause record high gas energy costs and inflation? My God you truly are a spectical of stupidity... does it hurt to be that stupid? Get an education.
4994,@IMFNews We need to find a logical and reasonable path to #netzero. That path starts with understanding the oil and gas industry is an intricate and pivotal part of the transition.
4995,"Beneficial State Bank is proud to finance clean energy systems of various sources and consciously seeks to avoid extractive and dirty energy sources like coal, oil, and gas.

Learn more about our environmental commitments... https://t.co/gBHOD60YtT

#MemberFDIC #BeneficialBanking"
4996,"@kadamssl Imagine being dimwitted enough to STILL believe oil and gas come from FOSSILS!
I'm embarrassed for you, but have a modicum of sympathy considering your mildly hypoxic, and hypercapnic state.
Hard to think straight in that state. (Love rhymes☺️)"
4997,"Bed time. 

I've got bottled gas turning up tomorrow. Heating oil and I've got wood to chop for the log burner. 

Country life and its about to get very cold here. 

#WinterIsComing ❄️"
4998,https://t.co/5RTVPDzF6w
4999,"Cool, Biden doesn't have to beg Venezuela or any other dictator ran country to sustain our oil and gas consumption anymore.  Oh wait that was last week. https://t.co/hcfa3XYVox"
5000,"@worksfess Di P susah baru masuk mengharapkan langsung kartap. Kebanyakan jalurnya pelan2, mulai dari outsource, terus kontrak langsung sama P, terus baru kartap. Kalau nggak mau njalanin itu semua, mending jangan di P, atau oil and gas secara umum sih, krn rata2 jalurnya begitu."
5001,"@meganschrader @dcwoodruff And again, some of this is what isn't reported. I see a lot of hit pieces in your newspaper on oil and gas, zero on the blood minerals that are required for renewable energy. Another example.

Again, framing matters. It's not just me either. Poll and after poll supports my point"
5002,"The Palaszczuk Government is saying one thing publicly to Queenslanders, while behind closed doors it is waving oil and gas approvals through.
https://t.co/J6YhXaTgU0"
5003,"@BieglerTom “... the greenhouse gas footprint of blue hydrogen is more than 20% greater than burning natural gas or coal for heat and some 60% greater than burning diesel oil for heat, again with our default assumptions”"
5004,Way to go Joe Biden 😐😯😉https://t.co/Ht0nda81AQ
5005,"@resulfox @amlivemon black markets. Any econ reliant on the latter, esp one like Russia that wont sustain itself for long due to its high dependence on oil/gas revenenues, is destined to decline in the longrun. Black markets are highly inefficient. The US achieves what it wants without committing"
5006,"Recent M5.8 earthquake in Alberta where #fracking and deep well injection occurs warrants ""detailed"" independent review, says former hydrologist with BC's Oil and Gas Commission. Must-read in @TheTyee by Andrew Nikiforuk. #bcpoil #cdnpoli #ubcic https://t.co/C8z0dguS2p"
5007,@POTUS 🤣You’ve rallied our adversaries to release oil. You’ve rallied tyrants that murder journalists to release oil to address the gas prices. Sure glad you closed down the Keystone pipeline.
5008,@SujayVS Without our oil &amp; gas the whole world would be in the stone ages 😂😂😂
5009,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/bVNvpIKQ1G #biden #oil #venezuela #energycrisis #politics
5010,"@NURPSG Qataris simply don't have the skills to build things themselves. Without oil and gas exports, you'd be worse than Somalia"
5011,@POTUS by putting more rules and regulations on gas and oil companies?
5012,"“BLM’s decision to cancel lease sales sure seems to be a violation of both the letter and the spirit of the law, (and) I firmly believe the pause in lease sales was politically driven and not based in law or fact.” https://t.co/RAyBCfW6aJ"
5013,"@ReuveninMaine @smartasset I guess you like inflation, gas prices, China buying up our real estate, begging the middle east for oil, taking in 4.6 million illegal aliens. Teaching children that gay sex is the norm, no punishments for murderers are set free and babies can be murdered, but The DON is evil"
5014,USA's oil and gas resources are strategic.
5015,"@CupeAB Quite the contrary. 
Alberta is economy is very strong  intil the Trudeau / Singh government implements thier bill to Cap Alberta's Oil &amp; Gas Sector .
Rachel Notley will then unleash her green net zero and triple   carbon  tax on Albertians if she becomes re-elected."
5016,"Cheap Renewables &amp; Efficiency Are the Fast, Permanent Solution to High #Energy Prices

Keeping #oil &amp; #gas in the ground is the bare minimum needed to limit #heating to 1.5C; but 655 firms plan MASSIVE FOSSILFUEL EXPANSION that WILL LOCK-IN #CLIMATE HELL:

https://t.co/UjReDvKMl4"
5017,@SenJohnKennedy Aren’t the oil and gas companies making record profits?  Come on senator.
5018,@stolen_not @ACTBrigitte https://t.co/VD3c1lGn7Y
5019,"@DonaldJTrumpJr Did you know china’s covid lockdowns are plunging global oil demand, causing decreases in gas prices and inflation.  By the way do we care about Russia oppressing Ukraine or is that different ? 

Such a dilemma."
5020,"Ukraine: possible reasonings for Russia attack.Let's see,Russia spends billions building pipelines for oil and gas to ship out from Crimean ports. EU and NATO encourage Ukraine to tax the pipelines, assured they have their backs.Ukraine taxes Russia billions per year. Problem #1"
5022,"The burning of remaining oil is suspected to be the cause of the fire, which was caused by a loss of containment in the Bacal pipeline - La Venta Gas Processing Complex 16""X41.430 km last October due to vandalism.

28 residents have reported pharyngeal irritation so far."
5023,I listened to them as a kid from my dad’s friends. I also listened to a Holocaust survivor talk about her experiences in a camp. Then a dist mgr of mine told me what happened to the rest of his family. Saw his mom &amp; sis boiled to death in oil. Saw his dad sent to gas chamber. 1/ https://t.co/nBayCTEESO
5024,@mjskansas @KennietheGreat4 @jfitzpatrick62 @JamesBradleyCA It’s on video. Hunter was being paid millions of dollars to sit on the board of a gas company in a country he doesn’t even speak the language and knows nothing about oil and gas.  Biden blackmailed Ukraine to cover for Hunter. It’s true.
5025,"@MelissaMbarki I really can't get my head around how uneducated some people are.  If your house has heat, it was brought to them by Oil/Gas.  Concrete, steel, plastic, lubrication.  All oil/gas."
5026,"@DissidentRite @juliodyarzagar1 In Europe, there was no widespread monopsony power present in both oil and gas, and we could earn more money, China has far more market power and it ends with energy prices on the level of Belarus.

There is no allyship, a really mercantile attitude."
5027,"@nationalpost Speaking of hypocrisy/IRONY 
He not supporter of Alberta Oil….
I read somewhere that.. His granddad had many Gas stations in Quebec before…."
5028,"@jackenhasnoname @McCarthySean ‘We don’t have oil, but we have ideas”
That’s what France said when they embarked on their nuclear buildup. 
It was true then, it’s true now.
When we can’t burn oil and gas to boil water and make electricity, maybe we’ll finally figure out that we should be using nuclear power."
5029,"@tonyf1gp @beckie_nicholls @UCPCaucus @ABDanielleSmith Of course, oil and gas revenue belongs to the AB citizens, it’s you that doesn’t realize there’s a difference to taxpayer dollars which comes out of our pockets! AB is very fortunate to have oil and gas revenues! It’s nice when the government gives some of it directly back to us."
5030,The Democrats of today are diminishing the quality of life for many today and future generations. They ignore constitutional firewalls and have no governing limitations. Their social engineering and depredation of the oil and gas industries are just the tip of the iceberg!
5031,"Y’all can have the “Independent woman” era. I’m a proverbs 31 woman so I need my man to send me money, change my oil, wash my car and put gas in it, ALL THAT !!😂"
5032,@RobWittman Putin is reponsible for high oil and gas prices in US.
5033,.@CenterForBioDiv sued the California Geologic Energy Management Division on Thursday for approving more than a dozen new oil and gas wells — some near homes and schools. @nhanson_reports https://t.co/DEFRlENIyT
5034,"@SenJohnKennedy You could use one less honey bun, buddy.  BTW... gas is below $3 and my heating oil bill is a dollar less than 2 months ago. Got a letter from my oil company saying to look forward to lower oil prices in the coming months. But, you go ahead and play doomsday announcer."
5035,"#cryptocurrencies #crypto #PreciousMetals #commodities #oil #gas #wheat #coffee #corn #broker #trading #cryptotrading #tradingonline
https://t.co/DXUi0rpIDE"
5036,"@tomselliott Unemployment #’s couldn’t have been influenced by lockdowns and policies like restaurant capacity. Work from home pressures on companies couldn’t have caused that big tech spending, and of course threatening oil companies couldn’t have influenced gas prices. Supply/Demand 🤷🏻‍♂️"
5037,"@hkuppy When I sold everything, I held my energy positions. This is truly the only position I held with conviction, I found out; oil nat gas and uranium. I held my gold miners only because I was already too down to sell."
5038,"@JimTolcino @cermudgen1 @OneWay1268 @mnelson92058 @thedelitesite If you people would pay attention an read an not just look at the pictures you would learn a lot,,but you people are either stupid or you just don't understand how it works,,news flash Trump or any president has nothing to do with gas or oil prices 🤪🤪"
5039,@PierrePoilievre Are you mad because it’s not in your pocket?  Canada helping our bank. I have no issue with that!  Better than how many times we bailed out oil and gas companies!  Over and over again.
5040,"@RachelNotley Remember this: Jagmeet Singh wants to steal profits from oil and gas companies (oh, and your grocer) 

When you join the NDP you're automatically both a provincial and federal member."
5041,"@dsjost @MelissaMbarki I'm betting every piece of equipment and maintenance of that Green Hydro is brought to by the Oil/Gas industry. Steel, Plastics, computers. Everything!"
5042,@SenWarren THE RAIL WORKERS SHOULD WALK. THAN UNIONS SHOULD GTET ALL PERMITS FOR PIPELINE PUMPING FRACKING COAL GAS OIL ELC.
5043,"Funny how gas prices dropped 'ugely AFTER the midterm elections, isn't it?

https://t.co/NCwubRxc2w"
5044,@shashj If only there were a fully democratic western country that was sitting on the worlds largest oil &amp; natural gas reserves that could provide energy to those ppl….
5045,@Doc_0 @TXOdysseus There isn't enough oil to support gas either
5046,@AaronYodo @XxxPsych @DanangP22627560 @fuadkarim @CenayangFilm dr tahun 90an ibunya kerja di oil and gas industry.
5047,"President Ferdinand “Bongbong” Marcos Jr. on Thursday said the Philippines was looking for other ways to explore for oil and gas in the West Philippine Sea, admitting that talks on joint exploration with China have reached a stalemate. https://t.co/vAajTbGfBB"
5048,"@DanielM27215581 @PissedWiseOwl Im not away if there is research into green energy yet, but you’re contradicting yourself to point out that we can change climate with green energy and not believe it can happen with fossil fuels. Im from Appalachia so I’ve seen what coal and oil and gas tarnish areas"
5049,REVEALED: 78% of woke ESG funds that Biden wants 401(k)s to invest in UNDERPERFORMED by 15% in first half of this year due to investments in failing tech firms and shunning of soaring oil and gas https://t.co/0NG7y5lJLl
5050,Gas is $3.99 in Gridley. Guess oil companies are trying to look a tad bit favorably for Monday’s special session. #ca #gastax #caleg https://t.co/bKsdVVodwv
5051,@RepJeffries Except for the oil and gas sector.
5052,"@SenJohnKennedy Janet Yelled says the cause of inflation is the American people are splurging!
I suppose gas,food,heating oil,clothes is splurging?"
5053,"A new report exposes forced sterilizations in Quebec.

Oil and gas and mining projects often go hand in hand with violence against Indigenous women.

And Parliament debates a proposed law to create a National Council for Reconciliation.

That’s on N2N.
https://t.co/rHJQwWSNKR"
5054,@PolicyReforma @KateAndrs French oil and gas multinational that is transitioning to a renewables future invests where it feels it can get the best return &amp; not where it doesn’t. Simple business sense.
5055,"@DebLindsay58 Do you see how this administration has divide this country?

It's divided peoples character too.

People can't afford anything.
My property tax  up 10%
Food up 25%
Gas is 66%
Heating oil up200 %
Electricity up 129%

Can't even take my love of my life out to dinner anymore. No fun"
5056,@RepJohnCurtis Putin is reponsible for high oil and gas prices in US.
5057,"@SenJohnKennedy What branch of the human species ruptured to hatch these carpetbagging nitwits.  They vote down a law to prevent gas price gouging by the petroleum industry and then blame Biden for inflation…a problem, that’s worldwide.  This is all about generating record profits for Big Oil…"
5058,@RachelNotley Sock boy has basically ruined Alberta’s oil and gas sector. Danielle smith is working to correct that. You on the other hand want to continue to drag alberta further down
5059,"@Newer_Deal @freddie07068768 @CarrudoDon @MikeDel21893959 @pauladamsalber1 @Charles71704451 @Kenneth72712993 @jimdtweet @jar61354 @aSinister @ChrisBBacon3 @0Sundance @fischerfischy @variegated2 @Michael_D_Crow @MartinJBern @BubbasRanch @jgorman2424 @njbtweet @starkicus @ylesine34440870 @rln_nelson @SumErgoMonstro @All_Knowing_Bio @shicks_sam @GlennCarr6 @mugger124 @Moderna5G_666 @Narvuntien @Veritatem2021 @cmcateer3 @automatrix66_KC @AntifaRaising @organicdot @wlbeeton @Glonvec_PR @robhon_ @priscian @Matt_Clough @ponycar06 @Jagster20548365 @WayneAllanH @NewNormality20 @Grimasaur @aaa21usa @RandolphDoGood1 @josephenicholas @CrispyCX @RealMikeDelta1 @BradSchrag No - the trees were being cut down to burn by people who were trying to survive winter before better options (coal, heating oil, natural gas) became available."
5060,@KingBeevr @TalesTucson @LCDLAW1 https://t.co/9YiIpF25V0're wrong. Call any oil and gas company c-suite executive. They'll tell you we were producing more than we were using. That's energy independence and that's a fact. I know. I was there.
5061,"Who in Alberta voted NDP? Farmers, ranchers, gas/oil workers…??? Not a chance!!!!! https://t.co/QcrBCn4d22"
5062,@FoxNews I guess we splurged by shutting down our pipeline and stopping oil and gas leasing. Oh wait that was Biden
5063,"@ABHank76467601 @powerhousekk @jfiliatrault Not true kn it being bought...not sure what oil and gas industry you work for...but obviously not Canada's   'no don't buy that pipeline, please let the project be abandoned,- heard in no hallway anywhere in the industry ever."
5064,"For all your water oil &amp; gas valve needs for projects, keep ZECO in mind!
More please contact: sales10@zecovalve.com https://t.co/9qAEFgvu9J"
5065,@nssharpei @WeAreCanProud Oil and gas
5066,"@GraceGi59349314 @smitetelynn @EdithMLeach1 @OccupyDemocrats Gimme trump anyday over Biden, gas was cheap, stocks were good, other countries feared us unlike now. Bidens green plan including him overpaying the Saudi's slave camps to get us oil instead of giving Americans the job. Biden is probably invested in them somehow"
5067,"I would personally like to thank all those who voted for the current administration, as you are responsible for all of our country’s current problems, high food prices, higher gas prices, low fuel reserves, high energy costs, lack of future oil drilling, hoping for student loan."
5068,"@theJagmeetSingh Any corporation that has given funds to the NDP or the liberals. Canadians time is now to stop supporting those corporations.  By boycotting any &amp; all corporations grocery stores ,gas stations oil companies that support liberal or NDP. Boycott corporate supporters Mk it hurt https://t.co/j58jLE7mxv"
5069,"1976/2021 – ✨Looking northwest towards the corner of Lake Shore Blvd W and Windermere Ave in Toronto. Built in 1937, the Joy Oil Gas Station has been restored and relocated to 1880 Lake Shore Blvd W in Sir Casimir Gzowski Park.

👉More at https://t.co/ThXEFJRh2Y https://t.co/XFvqIHfUz2"
5070,"If oil spikes on china reopening, SPR closing, and nat gas to oil switching, it'll offset declines in core CPI and the fed won't be able to pause"
5071,"@FoxNews After paying for Biden's high cost of gas, oil, and electricity, who has money to splurge?"
5072,"@MikkeMus8 @janinedigi @anneapplebaum @SyriaCivilDef @rogerwaters @im_PULSE @SusanSarandon @peterpomeranzev @ngumenyuk @EmmaMesurier So all the oil and gas that used to travel through Ukraine has no connection to the dollar oil matrix?

Guess you don't know about the off shore gas field in Crimean territorial waters, either?

Hunter Biden was on the Ukraine Energy Board..."
5073,@FullyvaxxedEsq @charliekirk11 https://t.co/brLGttBYv0
5074,"Top 10 Strongest Oil &amp; Gas Brands, 2022

1.🇲🇾 Petronas
2.🇷🇺 Lukoil
3.🇧🇷 Petrobras
4.🇹🇭 PTT
5.🇷🇺 Gazprom
6.🇮🇩 Pertamina
7.🇮🇳 Indian Oil
8.🇳🇴 Equinor
9.🇮🇳 Reliance
10.🇪🇸 Repsol

(Brand Finance) - credit World Index"
5075,@amyklobuchar Wait the gas prices will go up once Biden’s oil release works through the system.
5076,"You flooded the market with #FreeMoney and shot #inflation through the roof
You claimed ""largest job growth in history"" after businesses reopened YOU forced to shut down
You killed domestic oil/gas production - pushed prices up, decimating poor and middle class

#dumpsterfire https://t.co/hH4QRZbEDQ"
5077,"I want to shake the living shit out of these big oil execs. Lower gas prices during Thanksgiving and Christmas, make billions more then raise the gas prices back up after the holidays and workers continue to wish for just one more day to be able to afford to survive."
5078,oil or gas https://t.co/nmHZ2FEL7u
5079,"I just took action on ""Tell Federal Officials: No Expansion of Fracked Gas Exports! "" -- will you join me? https://t.co/TS3tAHLkAY"
5080,"@franknfurter21 @EmmanuelAcho Jerry Jones was nowhere close to a billionaire when he bought the Cowboys and he hasn’t made close to $1 billion in oil &amp; gas. At this point, 95% of his wealth has come from owning the Dallas Cowboys. And 85% of the success of the Dallas Cowboys has been black players."
5081,"@Tdub252Eth @Sinner092291 @BabyShowz @POTUS That’s why Biden stopped even more drilling, he basically punished the oil companies for US getting it overturned. So electricity, gas prices will go up again, more people will lose their jobs, driller, floor hands, etc…"
5082,"@AdamBandt Smashing idea. Increase the workers pay and the big corporations won't put the prices up. Got it, your all over it like a fckn rash.
Or we could build more coal fired power stations, drill for oil and gas, start a sovereign fund and become the most wealthy country in the 🌎 https://t.co/WMkMZ3er9o"
5083,"Mtsooning 60cm Motorcycle Hydraulic Brake Oil Hose, Universal Clutch Oil Pipe Braided Steel Gas Clutch PVC Tube for Enduro, M QILTQZN

https://t.co/nSs4upKhyw https://t.co/T5POYeRpL9"
5084,Comparative Analysis of Financial Performance between Companies in the Oil and Gas Trading Industry in 2019-2021 https://t.co/rh1Isg1mqv #SocSciPreprints #PreprintsOrg
5085,"IMF is unhappy with the proposed revenue funding system.
Read more:
https://t.co/qZXA2Z9qrf

#team #sales #development #data #finance #project #pakistan #projects #tax #oil #currency #petroleum #gas #sustainability #power #resume #planning #export #housing #bank #administration https://t.co/i1YFuxtq1m"
5086,@amyklobuchar Corn for food. Oil for gas and Diesel
5087,"Why do we have to explore WPS with them? 

https://t.co/U354U2CO6S"
5088,I got gas for 3.22 today. Prices have been inching down since the election. You can’t tell me the oil companies didn’t jack up prices to help the republicans in the mid terms.
5089,"Tras la participación de #CostaRica en la COP27 y en varias reuniones paralelas a la Cumbre Climática, el gobierno no valora “echarse atrás” con el acuerdo de Beyond Oil and Gas Alliance (#BOGA). Más Información aquí👇 #ÚH   https://t.co/o2Fnhvs7Oc"
5090,@KingBeevr @TalesTucson @LCDLAW1 I know what I know. We didn't have cheap gas under Obama. He was almost as bad of a president as Biden is now. It doesn't matter if we were buying oil  what matters is we covered our needs with enough left over to export.That means we didn't HAVE TO BUY OIL unless we wanted to.
5091,@Damfool65 @CNN Trump wanted gas prices higher to appease investors. https://t.co/OAqiRCQD8B
5092,This week Our Land brings us to Northwestern #NewMexico in the third of a series of interviews about oil and gas development in the Greater Chaco Landscape. Watch Friday at 7pm on @NMPBS and stream on the PBS Video App: https://t.co/OFKRx7jKwf https://t.co/uoErPwvXqt
5093,@Eric_Schmitt How much does our government subsidize oil and gas companies? Pharmaceuticals companies? Why do the rich pay substantially less in taxes than the middle class? Why did the largest most profitable companies in America pay nothing in federal taxes? Why did Trump pay no taxes?
5094,@nobdy_imp @KateAndrs North Sea oil/gas drilling can only be done IN the North Sea. The companies doing it can't pack up their rigs and do it from Singapore.
